label,w,w_abs
ATSC5c,-1.0216842159538875,1.0216842159538875
ATSC6c,1.5980756605334758,1.5980756605334758
ATSC7c,2.4536548922278243,2.4536548922278243
ATSC8c,-0.4980127890325856,0.4980127890325856
ATSC0dv,-0.5278562082863365,0.5278562082863365
ATSC1dv,-0.9787564062010753,0.9787564062010753
ATSC2dv,-1.5738467090771178,1.5738467090771178
ATSC3dv,-1.5003445996732998,1.5003445996732998
ATSC4dv,-0.6307009260521858,0.6307009260521858
ATSC5dv,0.5185558061411292,0.5185558061411292
ATSC6dv,-1.2955773932690797,1.2955773932690797
ATSC7dv,-0.36526491240868353,0.36526491240868353
ATSC8dv,-1.3126324799970925,1.3126324799970925
ATSC0d,-0.454896772247298,0.454896772247298
ATSC1d,-0.38547074270321724,0.38547074270321724
ATSC2d,-0.649013687827254,0.649013687827254
ATSC3d,-1.1698029266223082,1.1698029266223082
ATSC4d,0.5403897471119338,0.5403897471119338
ATSC5d,1.766886199666799,1.766886199666799
ATSC6d,-3.243603093647319,3.243603093647319
ATSC7d,-1.1503499138977493,1.1503499138977493
ATSC8d,1.0394564394369787,1.0394564394369787
ATSC0Z,-0.522827871767198,0.522827871767198
ATSC1Z,-2.583471118073094,2.583471118073094
ATSC2Z,-0.3655327644125901,0.3655327644125901
ATSC3Z,-1.2805082521703246,1.2805082521703246
ATSC4Z,1.7872649437267696,1.7872649437267696
ATSC5Z,-0.1708972813344773,0.1708972813344773
ATSC6Z,-0.3967364456071131,0.3967364456071131
ATSC7Z,-0.5038738148581661,0.5038738148581661
ATSC8Z,-0.5560328503936395,0.5560328503936395
ATSC0m,-0.512846834883444,0.512846834883444
ATSC1m,-2.60300361933374,2.60300361933374
ATSC2m,-0.4541380312043118,0.4541380312043118
ATSC3m,-0.9906803254523023,0.9906803254523023
ATSC4m,1.4294326867905884,1.4294326867905884
ATSC5m,-0.25954329324374,0.25954329324374
ATSC6m,-0.26088107592612864,0.26088107592612864
ATSC7m,-0.4345073311192832,0.4345073311192832
ATSC8m,-0.4414747776895063,0.4414747776895063
