,InChI Key,SMILES,Molecular Weight,H Bond Donors,H Bond Acceptors,Rotatable Bonds,TPSA,Lipinski Number,Veber Number,LogP,Type of Substance,mp_mean,mp_std
6042,OCGUFYPYAMKDKU-UHFFFAOYSA-N,COC1=C(O)C=CC2=C1OCO2,168.149,1.0,0.0,1.0,47.92,4.0,2.0,1.02,heterocyclic,54.0,
6044,OCGWZQFGUQQRRC-OGBGREFGSA-N,[H][C@]12C[C@@H](C(C)C)[C@@]1([H])[C@]1([H])OO[C@@]2([H])C=C1,180.247,0.0,2.0,1.0,18.46,4.0,2.0,3.087,heterocyclic,66.0,
6046,OCIFZAYFRDCERT-UHFFFAOYSA-N,NC1=CC=CC(OC2=CC=C(O)C=C2)=C1,201.225,2.0,1.0,2.0,55.48,4.0,2.0,2.28,isocyclic,128.25,
6049,OCMRWZWZFFLGJH-BEYHFKMWSA-N,[H][C@@]12OC(=O)C3=CCC[C@@]([H])([C@@H](O)C=C1)[C@@]23[H],192.21400000000003,1.0,3.0,0.0,46.53,4.0,2.0,0.825,heterocyclic,123.0,
6050,OCMRWZWZFFLGJH-JZVBWIELSA-N,[H][C@]12C3OC(=O)C1=CCC[C@@]2([H])C(O)C=C3,192.21400000000003,1.0,3.0,0.0,46.53,4.0,2.0,0.825,heterocyclic,123.0,
6056,OCRLEHREQVSFLV-IZJRFANQSA-N,[H][C@@]12CC[C@@](C)([C@@H](O)[C@H]1O)C(=O)C2,170.208,2.0,3.0,0.0,57.53,4.0,2.0,-0.471,isocyclic,156.5,
6059,ODCQCPUUPWRQKV-UHFFFAOYSA-N,C#CCOC1=CC=C(OCC#C)C=C1,186.21,0.0,0.0,4.0,18.46,4.0,2.0,2.388,isocyclic,47.03555555555556,3.5786406826897936
6066,ODLAHQMUWQEEPK-UHFFFAOYSA-N,COC(C)(C)CC1=CC(O)=CC=C1O,196.246,2.0,1.0,3.0,49.69,4.0,2.0,1.953,isocyclic,118.5,
6070,ODYHWJDAKGPZTP-UHFFFAOYSA-N,CCOC1=CC(O)=C(OC)C=C1,168.192,1.0,0.0,3.0,38.69,4.0,2.0,1.601,isocyclic,40.25,
6071,ODYLIDVMBYARHV-UHFFFAOYSA-N,OC1(C=CC(=O)C=C1)C1CC1,150.17700000000005,1.0,2.0,1.0,37.3,4.0,2.0,0.471,,109.5,
6075,OEHDGOUYTUYEQT-UHFFFAOYSA-N,CSC1=C(O)C=CC(O)=C1,156.205,2.0,0.0,1.0,65.76,4.0,2.0,1.952,isocyclic,82.0,0.7905694150420949
6077,OEIMSALFFWXMOA-UHFFFAOYSA-N,CCC1=C(O)C(O)=C(C)C(O)=C1C,182.219,3.0,0.0,1.0,60.69,4.0,2.0,2.107,isocyclic,135.0,
6078,OEJKQQZLTDOZQI-UHFFFAOYSA-N,CC1=CC(=O)CC(=O)C1(C)O,154.166,1.0,3.0,0.0,54.37,4.0,2.0,-0.6629999999999999,isocyclic,134.0,
6079,OEPFJOJFTVSOOI-UHFFFAOYSA-N,OC(=O)C1CCC2=CC(O)=CC=C2O1,194.187,2.0,2.0,1.0,66.76,4.0,2.0,1.22,,176.0,
6085,OFAMLDIWCMNNGS-IWDIQUIJSA-N,C[C@@]12O[C@@H]1[C@@H]1O[C@]1(C)C1=C2C=CC=C1,188.226,0.0,2.0,0.0,25.06,4.0,2.0,1.308,heterocyclic,131.0,
6087,OFCFOOWVLUBSNU-ARQDHWQXSA-N,O[C@@H]1C=C[C@H]2O[C@H]2[C@H]1Br,191.024,1.0,2.0,0.0,32.76,4.0,2.0,0.711,heterocyclic,115.0,
6090,OFCFOOWVLUBSNU-WLUBYYRMSA-N,O[C@@H]1C=CC2OC2[C@H]1Br,191.024,1.0,2.0,0.0,32.76,4.0,2.0,0.711,heterocyclic,79.0,
6099,OFMUMYDOKUHFAY-UKFZOODWSA-N,[H][C@]12[C@H](O)[C@]3([H])[C@@]4([H])CC[C@]5([H])[C@@]([H])([C@]1([H])C(=O)[C@]35[H])[C@@]24[H],190.242,1.0,2.0,0.0,37.3,4.0,2.0,0.393,isocyclic,222.0,
6103,OFPNLNYCSZTWRN-UHFFFAOYSA-N,COC1=CC2=C(OCC2)C=C1CO,180.203,1.0,1.0,2.0,38.69,4.0,2.0,0.887,heterocyclic,55.25,
6105,OGKALQNMVBISLM-AOOOYVTPSA-N,[H][C@@]12CC=CC[C@]1([H])C(=O)C(C)=C(C)C2=O,190.242,0.0,2.0,0.0,34.14,4.0,2.0,0.7879999999999999,isocyclic,76.25,
6106,OGKALQNMVBISLM-UHFFFAOYSA-N,CC1=C(C)C(=O)C2CC=CCC2C1=O,190.242,0.0,2.0,0.0,34.14,4.0,2.0,0.7879999999999999,isocyclic,74.5,
6110,OHAHMQGLNWLCBV-JFGNBEQYSA-N,CO[C@@]1(C)[C@@H]2CC(=O)C[C@H]1C=C(C)C2,194.274,0.0,2.0,1.0,26.3,4.0,2.0,0.98,isocyclic,37.5,
6113,OHBQPCCCRFSCAX-UHFFFAOYSA-N,COC1=CC=C(OC)C=C1,138.166,0.0,0.0,2.0,18.46,4.0,2.0,1.852,isocyclic,54.87499999999999,2.2365086974671375
6120,OHFNWJMKCBPUHV-PKNBQFBNSA-N,COC1=CC=C(OC\C=C(/C)C#C)C=C1,202.253,0.0,0.0,4.0,18.46,4.0,2.0,3.114,isocyclic,41.0,
6122,OHHBLPHRPVFBAX-UHFFFAOYSA-N,COC1=CC(O)=C(CO)C=C1OC,184.192,2.0,1.0,3.0,58.92,4.0,2.0,0.7959999999999999,isocyclic,132.0,
6133,OHRPGTWRYGJEOW-UHFFFAOYSA-N,CCC1=CC(=O)C2=CC(O)=CC=C2O1,190.199,1.0,1.0,1.0,46.53,4.0,2.0,1.7619999999999998,heterocyclic,165.0,
6134,OHRVYLVMFAVJTB-CNUIFLNQSA-N,CC(C)(C)C1=C[C@H](O)C[C@H](O)[C@@H]1O,186.251,3.0,3.0,1.0,60.69,4.0,2.0,0.7340000000000001,,107.0,
6135,OHSTVEZRXQUHEF-UHFFFAOYSA-N,OC1CCCC2(O)C=CC(=O)C=C12,180.203,2.0,3.0,0.0,57.53,4.0,2.0,-0.486,isocyclic,162.0,
6139,OHYXRKJVUMOIDX-UHFFFAOYSA-N,COC1=C(C)C(O)=C(C)C(O)=C1O,184.192,3.0,0.0,1.0,69.92,4.0,2.0,1.332,isocyclic,125.0,
6140,OIARKRRRRIRMJR-BDAKNGLRSA-N,[H][C@@]12CC=C(C[C@]1([H])C(=O)C=CC2=O)OC,192.21400000000003,0.0,3.0,1.0,43.37,4.0,2.0,-0.08900000000000001,isocyclic,88.5,
6141,OICXPDKRWDNGQZ-JRTVQGFMSA-N,[H][C@@]12O[C@]1([H])[C@@H](O)C(C)=C[C@H]2O,142.155,2.0,3.0,0.0,52.99,4.0,2.0,-1.087,heterocyclic,100.5,
6142,OICXPDKRWDNGQZ-MVIOUDGNSA-N,[H][C@@]12O[C@]1([H])[C@H](O)C(C)=C[C@H]2O,142.155,2.0,3.0,0.0,52.99,4.0,2.0,-1.087,heterocyclic,98.0,
6143,OICXPDKRWDNGQZ-UCROKIRRSA-N,CC1=C[C@@H](O)[C@H]2O[C@H]2[C@H]1O,142.155,2.0,3.0,0.0,52.99,4.0,2.0,-1.087,heterocyclic,95.0,
6145,OICXPDKRWDNGQZ-YTLHQDLWSA-N,[H][C@]12O[C@@]1([H])[C@@H](O)C(C)=C[C@@H]2O,142.155,2.0,3.0,0.0,52.99,4.0,2.0,-1.087,heterocyclic,98.0,
6147,OIEUHIMPSBRDSF-UHFFFAOYSA-N,COC1=C(C)C(C)=C(O)C(C)=C1C=O,194.23,1.0,1.0,2.0,46.53,4.0,2.0,1.905,isocyclic,107.5,
6151,OIIHRFXLQPNULH-RWLAIOBWSA-N,[H][C@@]12[C@@H](C#N)[C@]1([H])[C@@H](O)C=C[C@H]2O,151.165,2.0,3.0,0.0,64.25,4.0,2.0,-0.8370000000000001,,140.0,
6152,OIIHRFXLQPNULH-TWDPBLFUSA-N,[H][C@@]12[C@H](C#N)[C@]1([H])[C@@H](O)C=C[C@H]2O,151.165,2.0,3.0,0.0,64.25,4.0,2.0,-0.8370000000000001,,161.0,
6159,OITXOTZGDJLEBU-UHFFFAOYSA-N,COC(=O)COC1=CC=C(O)C=C1,182.176,1.0,2.0,4.0,55.76,4.0,2.0,1.234,isocyclic,116.0,
6168,OJIYBGOSNUTACV-UHFFFAOYSA-N,COC1=C(C=O)C(O)=CC=C1O,168.149,2.0,1.0,2.0,66.76,4.0,2.0,0.982,isocyclic,85.5,
6169,OJJXAOHIAMNUGC-UHFFFAOYSA-N,COC(=O)C1=C(C#N)C(O)=CC=C1O,193.159,2.0,3.0,2.0,90.55,4.0,2.0,1.298,isocyclic,225.5,
6174,OJOKJVGGOVOIJJ-UHFFFAOYSA-N,COC(C)CC1=CC(O)=C(C)C=C1O,196.246,2.0,1.0,3.0,49.69,4.0,2.0,1.7619999999999998,isocyclic,98.1,
6175,OJSILIYSWCKPIT-UHFFFAOYSA-N,CNC(=O)OC1=CC=C2OC=CC2=C1,191.186,1.0,2.0,3.0,51.47,4.0,2.0,1.49,heterocyclic,88.5,
6177,OKAOOIZPYWEESG-UHFFFAOYSA-N,COC1(C)C=C(C)C(=O)C(Cl)=C1C,200.665,0.0,2.0,1.0,26.3,4.0,2.0,1.284,isocyclic,119.0,
6178,OKDNCDQFQBATMD-UHFFFAOYSA-N,CCCSC1=CC(O)=CC=C1O,184.259,2.0,0.0,3.0,65.76,4.0,2.0,2.668,isocyclic,72.0,
6180,OKEABHYXUHCZON-UHFFFAOYSA-N,CC(OC1=CC=C(O)C=C1)C(N)=O,181.191,2.0,2.0,3.0,72.55,4.0,2.0,0.711,isocyclic,140.0,
6181,OKEVTXDGJBRXRL-UHFFFAOYSA-N,COC1=CC=C(O)C2=C(N)C=CC=C12,189.21400000000003,2.0,1.0,1.0,55.48,4.0,2.0,1.98,isocyclic,130.0,
6185,OKJVVRUUZSRWIL-UHFFFAOYSA-N,ON=C1CC(O)CC(=NO)C1=O,172.141,3.0,2.0,0.0,102.48,4.0,2.0,-0.428,isocyclic,200.0,
6191,OKQCJIKZDWSPRM-CIUDSAMLSA-N,[H][C@]12CC=CC[C@]1([H])C(=O)CC[C@@H]2O,166.22,1.0,2.0,0.0,37.3,4.0,2.0,0.551,isocyclic,82.5,
6192,OKQCJIKZDWSPRM-HLTSFMKQSA-N,[H][C@@]12CC=CC[C@@]1([H])C(=O)CC[C@@H]2O,166.22,1.0,2.0,0.0,37.3,4.0,2.0,0.551,isocyclic,67.5,
6195,OKQCJIKZDWSPRM-VGMNWLOBSA-N,[H][C@@]12CC=CC[C@]1([H])C(=O)CC[C@@H]2O,166.22,1.0,2.0,0.0,37.3,4.0,2.0,0.551,isocyclic,76.5,
6200,OKVHXIOQRVFFBH-RWDUTDNCSA-N,CC1(C)[C@H](O)[C@@]2(C)C[C@@H]1C(=O)[C@H]2O,184.235,2.0,3.0,0.0,57.53,4.0,2.0,0.32299999999999995,isocyclic,99.5,
6209,OLEJLZKEAVZUJQ-UHFFFAOYSA-N,CCCOC1=CC=C(OCC=C)C=C1,192.258,0.0,0.0,6.0,18.46,4.0,2.0,3.248,,40.5,
6213,OLFMIYKIUFUDCQ-UHFFFAOYSA-N,CCOC1=CC(=O)C(=O)C2=C1C=CN=C2,203.197,0.0,4.0,2.0,56.26,4.0,2.0,0.851,heterocyclic,194.5,
6214,OLFRLRWLZRENSV-UHFFFAOYSA-N,COC1=CC(NC=O)=C(OC)C=C1,181.191,1.0,2.0,4.0,47.56,4.0,2.0,0.87,isocyclic,79.5,
6215,OLIKAMRJNPUECN-UHFFFAOYSA-N,COC1=C(C)C=C(O)C=C1C,152.19299999999996,1.0,0.0,1.0,29.46,4.0,2.0,1.983,isocyclic,83.96875,2.846152831015931
6219,OLLYPFASIRBUON-UHFFFAOYSA-N,COC1=CC(=O)C(=O)C(OC)=C1OC,198.175,0.0,5.0,3.0,61.83,4.0,2.0,0.4920000000000001,isocyclic,138.0,
6221,OLOPFGIAPZTWMP-UHFFFAOYSA-N,CC(=O)OC1=CC(C)=C(O)C(C=O)=C1,194.187,1.0,2.0,3.0,63.6,4.0,2.0,1.7519999999999998,isocyclic,80.25,
6229,OLTUJBVTUMWDIM-XBXARRHUSA-N,COC1=CC=C2OC\C(=C/C#N)C2=C1,187.198,0.0,1.0,1.0,42.25,4.0,2.0,1.49,heterocyclic,140.0,
6230,OLTUJBVTUMWDIM-YWEYNIOJSA-N,COC1=CC=C2OC\C(=C\C#N)C2=C1,187.198,0.0,1.0,1.0,42.25,4.0,2.0,1.49,heterocyclic,91.5,
6231,OLUNIGWWQYXBJA-UHFFFAOYSA-N,COC1=CC=C(O)C(OC)=C1OC,184.192,1.0,0.0,3.0,47.92,4.0,2.0,1.093,isocyclic,42.166666666666664,2.0548046676563256
6234,OLUTWMXDZHPAGG-UHFFFAOYSA-N,COC1=CC2=C(C=C1O)C(=O)C=CO2,192.171,1.0,1.0,1.0,55.76,4.0,2.0,0.92,heterocyclic,208.0,
6236,OLYWRDIQYUGTDN-UHFFFAOYSA-N,COC1=C(C=C2OCCC2=C1)C(C)=O,192.21400000000003,0.0,1.0,2.0,35.53,4.0,2.0,1.575,heterocyclic,82.0,
6241,OMMBEHMYKQVBIT-UHFFFAOYSA-N,COC(=O)C1=C(O)C(C)=CC(O)=C1,182.176,2.0,2.0,2.0,66.76,4.0,2.0,1.801,isocyclic,107.4,
6244,OMPBXAWNLAWVJJ-UHFFFAOYSA-N,CCOC1=CC=C(O)C(=C1)C(C)(C)C,194.274,1.0,0.0,3.0,29.46,4.0,2.0,3.56,isocyclic,96.5,
6246,OMQUVKBATLSLCG-UHFFFAOYSA-N,CC1=NOC2=C1C=C(O)C=C2,149.149,1.0,0.0,0.0,46.26,4.0,2.0,1.875,heterocyclic,146.0,
6249,OMUGWRBWIKWLAM-UHFFFAOYSA-N,OC1=CC(C2=CNC(=O)N2)=C(O)C=C1,192.174,4.0,3.0,1.0,81.59,4.0,2.0,0.557,heterocyclic,266.5,
6252,ONGGIUWOMYNJFI-UHFFFAOYSA-N,CCOC1=CC=C(O)C(=C1)C(C)=O,180.203,1.0,1.0,3.0,46.53,4.0,2.0,2.26,isocyclic,57.0,
6254,ONJAXMOFUSSEMH-UHFFFAOYSA-N,OC1=CC=C2OC(CC(=O)C2=C1)C#N,189.17,1.0,2.0,0.0,70.32,4.0,2.0,0.624,,146.0,
6255,ONJJERDOOGFSBY-UHFFFAOYSA-N,Cl[H].CNCCC1=C(O)C=CC(O)=C1,203.669,3.0,1.0,3.0,52.49,4.0,2.0,1.392,isocyclic,128.0,
6259,ONNNHKSCMGNXTH-UHFFFAOYSA-N,CC(=O)C1(O)CCC(=O)CC1,156.181,1.0,3.0,1.0,54.37,4.0,2.0,-0.921,isocyclic,89.0,
6262,ONRLYHXDVGASJH-UHFFFAOYSA-N,ONC(=O)COC1=CC=C(O)C=C1,183.164,3.0,1.0,4.0,78.79,4.0,2.0,0.265,isocyclic,134.0,
6263,ONTSSYSMMXOZFF-UHFFFAOYSA-N,COC1=CC=C(O)C(=C1)C(=O)C#CC,190.199,1.0,1.0,2.0,46.53,4.0,2.0,2.6710000000000003,isocyclic,66.0,
6265,ONZLKRLOWNLTSS-UHFFFAOYSA-N,CN1N=C2C(=N1)C(=O)C(C)=CC2=O,177.162,0.0,5.0,0.0,64.85,4.0,2.0,0.371,heterocyclic,193.5,
6271,OODUEEYIFNGVTM-SKWCMTHISA-N,CC1(C)O[C@@H]2C[C@H]1C(=O)C[C@@]2(C)O,184.235,1.0,3.0,0.0,46.53,4.0,2.0,0.122,heterocyclic,107.5,
6272,OOHRSJQRUXGDGG-UHFFFAOYSA-N,CC(C)C(=O)C1=C(O)C=CC(O)=C1,180.203,2.0,1.0,2.0,57.53,4.0,2.0,2.062,isocyclic,55.0,
6274,OOKRCYWDKHGAPD-TXEJJXNPSA-N,C[C@@]1(O)CC[C@](C)(O)C2=C1C=CC=C2,192.258,2.0,2.0,0.0,40.46,4.0,2.0,1.332,isocyclic,156.5,
6275,OONAXBHQRHBAAP-UHFFFAOYSA-N,CC1=CC2=C(SC(=O)O2)C(C)=C1O,196.227,1.0,1.0,0.0,71.83,4.0,2.0,1.8,heterocyclic,147.25,
6281,OOUGRUFOKJNNBT-UHFFFAOYSA-N,OCC1=COC2=CC=C(O)C=C12,164.16099999999997,2.0,1.0,1.0,53.6,4.0,2.0,0.8029999999999999,heterocyclic,135.5,
6282,OOVLEGHCLYPXMI-UHFFFAOYSA-N,COC1=CC=C(OC(=O)CF)C=C1,184.167,0.0,1.0,4.0,35.53,4.0,2.0,1.822,isocyclic,69.0,
6283,OOWGFJQYZCXHEY-UHFFFAOYSA-N,COC1=CC=C(OCCO)C=C1,168.192,1.0,1.0,4.0,38.69,4.0,2.0,1.143,isocyclic,67.7,2.7372431386341978
6291,OPLJFHFYIHBFEJ-UHFFFAOYSA-N,COC1=CC=C2ON=CC2=C1,149.149,0.0,0.0,1.0,35.26,4.0,2.0,2.015,heterocyclic,5.0,
6294,OPRFREMNVHHUGQ-UHFFFAOYSA-N,COC1=CC=C(O)C=C1CC#N,163.17600000000004,1.0,1.0,2.0,53.25,4.0,2.0,1.069,isocyclic,109.66666666666667,0.9428090415820634
6297,OPTPTNDPFZNDFJ-VPCXQMTMSA-N,[H][C@]12OC(C)(C)[C@H](CC(=O)[C@@]1(C)O)[C@H]2O,200.235,2.0,4.0,0.0,66.76,4.0,2.0,-0.516,,73.5,
6306,OQGPOZAKLWFZNH-HLTSFMKQSA-N,O=C1CC[C@@]2(O1)C=CC(=O)[C@H]1O[C@@H]21,180.16,0.0,4.0,0.0,55.9,4.0,2.0,-0.54,heterocyclic,115.0,
6307,OQIOHYHRGZNZCW-UHFFFAOYSA-N,CC(C)C1=C(O)C=C(C)C(O)=C1,166.22,2.0,0.0,1.0,40.46,4.0,2.0,2.63,isocyclic,141.45652173913044,2.7382676349896404
6312,OQNUCIIXJQPBRZ-UHFFFAOYSA-N,OC1=CC=C2OC(=O)OC2=C1,152.106,1.0,1.0,0.0,55.76,4.0,2.0,0.848,heterocyclic,177.0,
6316,OQWLNYIYSYBGIG-UHFFFAOYSA-N,COC1=CC=C(OCC(C)(C)O)C=C1,196.246,1.0,1.0,4.0,38.69,4.0,2.0,2.02,,57.0,
6317,OQXIJGPDWSLQPF-UHFFFAOYSA-N,CCOC1=CC(C)=C(O)C=C1,152.19299999999996,1.0,0.0,2.0,29.46,4.0,2.0,2.18,isocyclic,53.083333333333336,3.242512743057287
6320,OQYUROIQQZKCTH-UHFFFAOYSA-N,CC(=O)C1=CNC2=C1C(O)=CC=C2O,191.186,3.0,2.0,1.0,73.32,4.0,2.0,2.016,heterocyclic,292.0,
6321,ORCPMEFXWCFEEX-UHFFFAOYSA-N,CC1=C(O)C=CC2=C1C1=CC=CC=C1O2,198.221,1.0,0.0,0.0,33.37,4.0,2.0,3.241,heterocyclic,135.5,
6323,ORECFXMTZQZHSP-UHFFFAOYSA-N,COC1=C(F)C=C(O)C=C1,142.13,1.0,0.0,1.0,29.46,4.0,2.0,1.692,isocyclic,53.833333333333336,0.9428090415820634
6325,OREGTFZAVYRYTL-UHFFFAOYSA-N,CC1=C(O)C(O)=C(O)C(C)=C1O,170.165,4.0,0.0,0.0,80.92,4.0,2.0,1.44,isocyclic,189.0,
6331,ORPDUZZSEKCEMY-UHFFFAOYSA-N,CC12OC1C(=O)C1=C(C=CC=N1)C2=O,189.17,0.0,4.0,0.0,59.56,4.0,2.0,-0.337,heterocyclic,149.5,
6333,ORUKPWUVSPAPBL-UHFFFAOYSA-N,NC(=O)SC1=C(O)C=CC(O)=C1,185.203,3.0,2.0,2.0,108.85,4.0,2.0,0.349,isocyclic,152.0,
6340,OSIPAIHJKBLXEK-UHFFFAOYSA-N,COC1=CC=C(O)C2=C1C=C(C)C(C)=C2,202.253,1.0,0.0,1.0,29.46,4.0,2.0,3.671,isocyclic,130.0,
6342,OSKUPNSJCCTTLB-GORDUTHDSA-N,COC1=CC(\C=C\C(O)=O)=C(O)C=C1,194.187,2.0,2.0,3.0,66.76,4.0,2.0,1.418,isocyclic,190.33333333333334,4.249182927993987
6348,OSZNFMWAZHMXBB-NXSAJVQUSA-N,[H][C@@]12CC=CC(C)[C@]1([H])C(=O)C(C)=CC2=O,190.242,0.0,2.0,0.0,34.14,4.0,2.0,1.111,isocyclic,101.5,
6350,OTCJWALHCKVDBD-UHFFFAOYSA-N,C=CCOC1=CC=C(OCC#C)C=C1,188.226,0.0,0.0,5.0,18.46,4.0,2.0,2.735,isocyclic,47.5,
6351,OTDAKOHTLSGIIA-UHFFFAOYSA-N,OC1=CC=C(OC2CCCCC2)C=C1,192.258,1.0,0.0,2.0,29.46,4.0,2.0,3.359,isocyclic,62.5,
6356,OTGRRZBXIQUVOS-PHDIDXHHSA-N,COC1=C(OC)C(=O)[C@H](C)[C@@H](C)C1=O,198.219,0.0,4.0,2.0,52.6,4.0,2.0,0.624,isocyclic,48.0,
6361,OTRFVHWXENKCEG-ONEGZZNKSA-N,COC1=CC2=C(OCO2)C=C1\C=C\C,192.21400000000003,0.0,0.0,2.0,27.69,4.0,2.0,2.676,heterocyclic,47.833333333333336,0.6236095644623235
6369,OUJKXRTTXQWTSJ-UHFFFAOYSA-N,OC1(C=CC(=O)C=C1)C(Cl)Cl,193.029,1.0,2.0,1.0,37.3,4.0,2.0,0.916,isocyclic,118.5,
6372,OULDBNFVNZBGBD-ZWKOPEQDSA-N,C[C@H]1C=CC[C@]23CC[C@]12C(=O)C=CC3=O,202.253,0.0,2.0,0.0,34.14,4.0,2.0,0.992,isocyclic,97.0,
6375,OUVSEMGSCQXRNK-UHFFFAOYSA-N,O=C1C2OC2C(=O)C2=C1C=CC=N2,175.144,0.0,4.0,0.0,59.56,4.0,2.0,-0.447,heterocyclic,137.0,
6388,OVNPDEBAWGBQKT-QXEWZRGKSA-N,[H][C@@]12CC=CC[C@]11CO[C@H]2C=CC1=O,176.215,0.0,2.0,0.0,26.3,4.0,2.0,0.79,heterocyclic,49.25,
6391,OVTGKARFJARXGF-JDNZLRHBSA-N,O=C1C=CC(=O)[C@@]23CC[C@@]12[C@@H]1C[C@H]3C=C1,200.237,0.0,2.0,0.0,34.14,4.0,2.0,0.5870000000000001,isocyclic,169.0,
6394,OVWCDKYOZPWXSH-RWLAIOBWSA-N,[H][C@@]12[C@@H](C)[C@]1([H])[C@H]1OO[C@@H]2C=C1,138.166,0.0,2.0,0.0,18.46,4.0,2.0,1.652,heterocyclic,51.5,
6408,OXACWAYVEDPAGU-UHFFFAOYSA-N,CC(C)(C)C1CC(=O)C=CC1=O,166.22,0.0,2.0,1.0,34.14,4.0,2.0,1.534,isocyclic,38.5,
6414,OXSWEJUFIHHQKF-POHAHGRESA-N,[H]\N=C(\C)C1=C(O)C=CC(OC)=C1,165.192,2.0,1.0,2.0,53.31,4.0,2.0,1.814,,106.0,
6418,OYBJQBZRJPFZOU-BJDJZHNGSA-N,C[C@H]1CCC[C@@]2(C)C[C@@H](O)C=C[C@]12O,196.29,2.0,2.0,0.0,40.46,4.0,2.0,1.79,isocyclic,110.0,
6422,OYGLXUKTGGUAII-IJLUTSLNSA-N,CC(=C)[C@H]1C[C@@H](O)C(C)=C[C@]1(O)C=C,194.274,2.0,2.0,2.0,40.46,4.0,2.0,0.981,isocyclic,143.5,
6425,OYKZEFVOXJTEGT-FSDSQADBSA-N,CO[C@@H]1[C@H](O)CCC(=O)[C@H]1O,160.17,2.0,4.0,1.0,66.76,4.0,2.0,-1.167,isocyclic,80.0,
6431,OYNVCZYCJBELMQ-YFKPBYRVSA-N,C[C@H]1CC2=C(C(=O)O1)C(O)=CC=C2O,194.187,2.0,2.0,0.0,66.76,4.0,2.0,1.452,heterocyclic,196.5,
6440,OZJBJANQWVPUQA-UHFFFAOYSA-N,CC(C)C1=CC(O)=C(C)C(Cl)=C1O,200.665,2.0,0.0,1.0,40.46,4.0,2.0,3.252,isocyclic,70.0,
6449,PADRTVLORTUGPV-UHFFFAOYSA-N,OC1(C=CC(=O)C=C1)C1CCCCC1,192.258,1.0,2.0,1.0,37.3,4.0,2.0,2.178,,151.5,
6452,PAEHPXBPMYLKFT-UHFFFAOYSA-N,O=C1CC2CCC1CC21OCCO1,182.219,0.0,3.0,0.0,35.53,4.0,2.0,0.179,heterocyclic,35.4,
6457,PAGUSKCEKZOQHZ-UTLUCORTSA-N,CC(C)[C@H]1C[C@@H]2OO[C@H]1C=C2C,168.236,0.0,2.0,1.0,18.46,4.0,2.0,2.4730000000000003,heterocyclic,38.5,
6461,PALBHIQJXKCCQX-UHFFFAOYSA-N,CC(=O)OC1=CC=C(O)C(=C1)C(O)=O,196.16,2.0,3.0,3.0,83.83,4.0,2.0,1.445,isocyclic,129.375,1.4737282653189494
6464,PASBRBFJGLGYIM-UHFFFAOYSA-N,CCCOC1=CC=C(OCCC)C=C1,194.274,0.0,0.0,6.0,18.46,4.0,2.0,3.414,isocyclic,49.260000000000005,1.1514773119779649
6467,PAWLKOOZXUMOIB-UHFFFAOYSA-N,CC1=C(C)C(O)=C(C=O)C(C)=C1O,180.203,2.0,1.0,1.0,57.53,4.0,2.0,2.013,isocyclic,147.5,1.378404875209022
6471,PBBNXUJDCHDLLK-UHFFFAOYSA-N,COC1=CC(C)(OC)C=CC1=O,168.192,0.0,3.0,2.0,35.53,4.0,2.0,0.915,isocyclic,110.5,
6474,PBQNKBWWOXOAOE-UHFFFAOYSA-N,CCOC(=O)COC1=CC=C(O)C=C1,196.203,1.0,2.0,5.0,55.76,4.0,2.0,1.6569999999999998,isocyclic,123.50555555555555,2.045380220622459
6482,PCCFKCFUWJFUHH-UHFFFAOYSA-N,CC1=C2OC(=O)CC2=C(Cl)C(O)=C1,198.606,1.0,1.0,0.0,46.53,4.0,2.0,1.756,heterocyclic,180.5,
6483,PCDQYUHGTHAXIL-UHFFFAOYSA-N,C\C(C)=C1\C=CCC2C1C(=O)C=CC2=O,202.253,0.0,2.0,0.0,34.14,4.0,2.0,1.115,isocyclic,59.5,
6485,PCGHMDOGEILEQU-CCGCGBOQSA-N,CO[C@@H]1[C@H]2C[C@H](C(=O)C2=O)C1(C)C,182.219,0.0,3.0,1.0,43.37,4.0,2.0,0.071,isocyclic,55.0,
6487,PCIKCWQPNPUINP-OCAPTIKFSA-N,[H][C@]12C(=O)C=CC(=O)[C@@]1([H])C2(C)C,150.17700000000005,0.0,2.0,0.0,34.14,4.0,2.0,0.56,,61.0,
6496,PCRBGUFGKVOFRC-UHFFFAOYSA-N,CNC1=NC2=CC(OC)=CC=C2O1,178.19099999999997,1.0,2.0,2.0,47.29,4.0,2.0,1.26,,87.5,
6498,PCTPJULDTWCNKF-UHFFFAOYSA-N,CCOC(=O)CC1(O)C=CC(=O)C=C1,196.203,1.0,4.0,4.0,63.6,4.0,2.0,0.446,isocyclic,71.0,
6499,PCUAZIFHYIOLTP-UHFFFAOYSA-N,O=C1COC2=C1C=C1OCOC1=C2,178.144,0.0,1.0,0.0,44.76,4.0,2.0,0.765,heterocyclic,126.0,
6500,PCUUGKLHRRUFJL-UHFFFAOYSA-N,OC(CN(=O)=O)C1=C(O)C=CC(O)=C1,199.163,3.0,1.0,3.0,106.51,4.0,2.0,0.391,isocyclic,182.0,
6501,PCXMEZOZUXMRAA-UHFFFAOYSA-N,COC1=CC=C(OC2=NC=CC=N2)C=C1,202.213,0.0,2.0,3.0,44.24,4.0,2.0,1.853,,58.0,
